_Collision Id,Borough Name,Borough Number,Easting,Northing,_Vehicle Id,Vehicle Type Banded,Vehicle Type,Vehicle Manoeuvres,Vehicle Skidding and Overturning,Vehicle Restricted Lane,Location of Vehicle at First Impact,Vehicle Hit Object in Carriageway,Vehicle Leaving Carriageway,Vehicle Hit Object Off Carriageway,First Point of Impact,Journey Purpose,Driver Gender,Driver Age,Driver age (Banded)
1220387137,Havering,15,551097,191688,1,Car,Car,Turning Right,No Skidding/Overturn,On Main CW - Not Rest.,Jct Mid,None,Did Not Leave,None,Front Hit First,Taking Pupil To/From Sch,Female,46,35-64
1220387137,Havering,15,551097,191688,2,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Jct Mid,None,Did Not Leave,None,Front Hit First,Unknown,Male,25,25-34
1220387147,Brent,28,520241,187786,1,Car,Car,Turning Right,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Other/Not Known,Male,19,17-24
1220387156,Barking & Dagenham,16,548845,185225,2,Car,Car,Moving Off,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Other/Not Known,Male,45,35-64
1220387198,Lewisham,7,535724,178618,1,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Not At Jct,None,Did Not Leave,None,Front Hit First,Other/Not Known,Female,20,17-24
1220387209,Havering,15,550971,188673,1,Car,Car,Moving Off,No Skidding/Overturn,On Main CW - Not Rest.,Entering R'about,None,Did Not Leave,None,Front Hit First,Other/Not Known,Female,27,25-34
1220387213,Lambeth,9,531309,171051,1,Car,Car,U-turning,No Skidding/Overturn,On Main CW - Not Rest.,Not At Jct,None,Did Not Leave,None,Front Hit First,Other/Not Known,Male,28,25-34
1220387224,Lambeth,9,529407,175187,2,Car,Car,Moving Off,No Skidding/Overturn,On Main CW - Not Rest.,Jct Mid,None,Did Not Leave,None,Front Hit First,Unknown,Male,40,35-64
1220387227,Merton,22,526348,167158,1,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Not At Jct,None,Did Not Leave,None,Front Hit First,Other/Not Known,Male,44,35-64
1220387231,Wandsworth,10,528480,175757,2,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Unknown,Female,35,35-64
1220387232,Hillingdon,26,505830,178396,2,Car,Car,Slowing Or Stopping,No Skidding/Overturn,On Main CW - Not Rest.,Not At Jct,None,Did Not Leave,None,Front Hit First,Other/Not Known,Male,29,25-34
1220387232,Hillingdon,26,505830,178396,3,Goods Vehicle,GDS =< 3.5T,Slowing Or Stopping,No Skidding/Overturn,On Main CW - Not Rest.,Not At Jct,None,Did Not Leave,None,Front Hit First,Jny Part Of Work,Male,22,17-24
1220387237,Lambeth,9,531165,179281,1,Bus Or Coach,London Bus,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Not At Jct,None,Did Not Leave,None,Front Hit First,Jny Part Of Work,Male,52,35-64
1220387242,Ealing,27,517131,180560,2,Car,Car,Moving Off,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Other/Not Known,Male,23,17-24
1220387243,Wandsworth,10,525991,173057,1,Goods Vehicle,GDS =< 3.5T,Turning Right,No Skidding/Overturn,On Main CW - Not Rest.,Jct App,None,Did Not Leave,None,Front Hit First,Jny Part Of Work,Male,26,25-34
1220387246,Brent,28,517770,186257,1,Car,Car,Turning Right,No Skidding/Overturn,On Main CW - Not Rest.,Leaving Main Rd,None,Did Not Leave,None,Front Hit First,Other/Not Known,Female,38,35-64
1220387251,Havering,15,550644,182932,2,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Jct Mid,None,Did Not Leave,None,Front Hit First,Other/Not Known,Male,41,35-64
1220387254,Harrow,29,514169,190755,1,Car,Car,Going Ahead Other,No Skidding/Overturn,On Main CW - Not Rest.,Leaving R'about,None,Did Not Leave,None,Front Hit First,Unknown,Male,74,65+
1220387257,Wandsworth,10,528144,175203,1,Bus Or Coach,London Bus,Going Ahead Other,No Skidding/Overturn,Bus Lane,Jct Cleared,None,Did Not Leave,None,Front Hit First,Jny Part Of Work,Female,37,35-64
1220387267,Redbridge,14,547252,187736,1,Car,Car,Turning Right,No Skidding/Overturn,On Main CW - Not Rest.,Entering Main Rd,None,Did Not Leave,None,Front Hit First,Other/Not Known,Male,23,17-24
